amplicon	strand	treatment	sample	numerator	denominator	edited
chr8_94889916-94890149	+	BE39max	BE39max_35dpi_114203_id2_S11	416	63079	0.006594904801915059
chr8_94889916-94890149	+	BE39max	BE39max_35dpi_114203_id3_S12	571	90769	0.006290693959391422
chr8_94889916-94890149	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	570	81748	0.006972647648872144
chr8_94889916-94890149	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	484	78087	0.006198214811684403
chr8_94889916-94890149	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	480	73966	0.006489468134007517
chr8_94889916-94890149	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	534	75214	0.00709974206929561
chr8_94889916-94890149	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	566	90210	0.006274248974614788
chr8_94889916-94890149	+	untreated	NT_35dpi_112448_id3_S2	436	63178	0.006901136471556555
chr8_94889916-94890149	+	untreated	NT_35dpi_112453_id3_S1	477	80088	0.005955948456697633
chr8_94889916-94890149	+	untreated	NT_35dpi_114199_id2_S3	353	60032	0.005880197228144989
chr8_94889916-94890149	+	untreated	NT_35dpi_114205_id1_S4	396	62180	0.0063686072692183985
chr8_94889916-94890149	+	untreated	NT_35dpi_114205_id4_S5	495	80064	0.006182553956834532
chr8_94889916-94890149	+	untreated	NT_35dpi_114206_id1_S6	481	75944	0.006333614242073107
chr9_102992936-102993147	-	BE39max	BE39max_35dpi_114200_id2_S7	339	73164	0.00463342627521732
chr9_102992936-102993147	-	BE39max	BE39max_35dpi_114202_id2_S9	290	62697	0.00462542067403544
chr9_102992936-102993147	-	BE39max	BE39max_35dpi_114202_id4_S10	304	70051	0.004339695364805642
chr9_102992936-102993147	-	BE39max	BE39max_35dpi_114203_id2_S11	264	63606	0.004150551834732573
chr9_102992936-102993147	-	BE39max	BE39max_35dpi_114203_id3_S12	291	68953	0.004220265978275057
chr9_102992936-102993147	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	289	75543	0.0038256357306434745
chr9_102992936-102993147	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	317	67931	0.004666499830710574
chr9_102992936-102993147	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	291	69186	0.004206053247766889
chr9_102992936-102993147	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	315	71472	0.0044073203492276695
chr9_102992936-102993147	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	298	64684	0.0046070125533362195
chr9_102992936-102993147	-	untreated	NT_35dpi_112448_id3_S2	249	57245	0.004349724866800594
chr9_102992936-102993147	-	untreated	NT_35dpi_112453_id3_S1	269	64740	0.004155081865925239
chr9_102992936-102993147	-	untreated	NT_35dpi_114199_id2_S3	243	55710	0.004361873990306946
chr9_102992936-102993147	-	untreated	NT_35dpi_114205_id1_S4	260	58629	0.004434665438605468
chr9_102992936-102993147	-	untreated	NT_35dpi_114205_id4_S5	339	71667	0.004730210557160199
chr9_102992936-102993147	-	untreated	NT_35dpi_114206_id1_S6	286	62420	0.004581864786927267
chr9_118758414-118758609	+	BE39max	BE39max_35dpi_114200_id2_S7	1062	154140	0.006889840404826781
chr9_118758414-118758609	+	BE39max	BE39max_35dpi_114202_id2_S9	960	139229	0.00689511524179589
chr9_118758414-118758609	+	BE39max	BE39max_35dpi_114202_id4_S10	995	146570	0.006788565190693867
chr9_118758414-118758609	+	BE39max	BE39max_35dpi_114203_id2_S11	868	129061	0.006725501894453011
chr9_118758414-118758609	+	BE39max	BE39max_35dpi_114203_id3_S12	855	134660	0.006349324223971484
chr9_118758414-118758609	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	1149	158476	0.007250309195083167
chr9_118758414-118758609	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	1076	154852	0.006948570247720404
chr9_118758414-118758609	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	993	141156	0.00703477004165604
chr9_118758414-118758609	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	1054	145388	0.007249566676754615
chr9_118758414-118758609	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	1037	138216	0.007502749319905076
chr9_118758414-118758609	+	untreated	NT_35dpi_112448_id3_S2	1013	140232	0.007223743510753608
chr9_118758414-118758609	+	untreated	NT_35dpi_112453_id3_S1	1030	148676	0.006927816190911781
chr9_118758414-118758609	+	untreated	NT_35dpi_114199_id2_S3	926	125997	0.007349381334476218
chr9_118758414-118758609	+	untreated	NT_35dpi_114205_id1_S4	992	122576	0.008092938258712962
chr9_118758414-118758609	+	untreated	NT_35dpi_114205_id4_S5	966	141484	0.00682762715218682
chr9_118758414-118758609	+	untreated	NT_35dpi_114206_id1_S6	851	126587	0.006722649245183155
chr9_18834538-18834779	-	BE39max	BE39max_35dpi_114200_id2_S7	1008	73752	0.01366742596810934
chr9_18834538-18834779	-	BE39max	BE39max_35dpi_114202_id2_S9	917	70370	0.013031121216427455
chr9_18834538-18834779	-	BE39max	BE39max_35dpi_114202_id4_S10	873	67646	0.012905419389173048
chr9_18834538-18834779	-	BE39max	BE39max_35dpi_114203_id2_S11	819	64267	0.0127437098355299
chr9_18834538-18834779	-	BE39max	BE39max_35dpi_114203_id3_S12	869	69054	0.012584354273467142
chr9_18834538-18834779	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	1024	82902	0.012351933608356855
chr9_18834538-18834779	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	956	77206	0.012382457321969796
chr9_18834538-18834779	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	939	77897	0.012054379501136116
chr9_18834538-18834779	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	1162	87418	0.013292456931066829
chr9_18834538-18834779	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	823	65445	0.012575445030178012
chr9_18834538-18834779	-	untreated	NT_35dpi_112448_id3_S2	1039	73262	0.014181977014004532
chr9_18834538-18834779	-	untreated	NT_35dpi_112453_id3_S1	919	73798	0.012452912003035313
chr9_18834538-18834779	-	untreated	NT_35dpi_114199_id2_S3	772	67977	0.011356782441119791
chr9_18834538-18834779	-	untreated	NT_35dpi_114205_id1_S4	873	63297	0.013792122849424143
chr9_18834538-18834779	-	untreated	NT_35dpi_114205_id4_S5	927	75084	0.012346172287038517
chr9_18834538-18834779	-	untreated	NT_35dpi_114206_id1_S6	805	63060	0.012765620044402157
chr9_36581513-36581754	+	BE39max	BE39max_35dpi_114200_id2_S7	257	38701	0.006640655280225317
chr9_36581513-36581754	+	BE39max	BE39max_35dpi_114202_id2_S9	309	49104	0.006292766373411534
chr9_36581513-36581754	+	BE39max	BE39max_35dpi_114202_id4_S10	259	42800	0.006051401869158878
chr9_36581513-36581754	+	BE39max	BE39max_35dpi_114203_id2_S11	275	40734	0.006751117002995041
chr9_36581513-36581754	+	BE39max	BE39max_35dpi_114203_id3_S12	253	40240	0.0062872763419483104
chr9_36581513-36581754	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	392	67503	0.005807149311882435
chr9_36581513-36581754	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	365	62535	0.005836731430398976
chr9_36581513-36581754	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	397	59879	0.006630037241770905
chr9_36581513-36581754	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	351	63950	0.005488663017982799
chr9_36581513-36581754	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	252	47102	0.005350091291240287
chr9_36581513-36581754	+	untreated	NT_35dpi_112448_id3_S2	367	55848	0.006571408107720957
chr9_36581513-36581754	+	untreated	NT_35dpi_112453_id3_S1	353	51362	0.006872785327674156
chr9_36581513-36581754	+	untreated	NT_35dpi_114199_id2_S3	366	55093	0.006643312217523097
chr9_36581513-36581754	+	untreated	NT_35dpi_114205_id1_S4	297	42911	0.006921302230197385
chr9_36581513-36581754	+	untreated	NT_35dpi_114205_id4_S5	305	50501	0.006039484366646205
chr9_36581513-36581754	+	untreated	NT_35dpi_114206_id1_S6	274	40469	0.006770614544466135
chr9_46466622-46466793	+	BE39max	BE39max_35dpi_114200_id2_S7	80	19867	0.004026778074193386
chr9_46466622-46466793	+	BE39max	BE39max_35dpi_114202_id2_S9	105	22214	0.004726748897091924
chr9_46466622-46466793	+	BE39max	BE39max_35dpi_114202_id4_S10	109	22766	0.004787841518053238
chr9_46466622-46466793	+	BE39max	BE39max_35dpi_114203_id2_S11	90	20284	0.004436994675606389
chr9_46466622-46466793	+	BE39max	BE39max_35dpi_114203_id3_S12	113	24751	0.0045654721021372874
chr9_46466622-46466793	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	144	27412	0.005253173792499635
chr9_46466622-46466793	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	129	29448	0.004380603096984515
chr9_46466622-46466793	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	118	27719	0.004257007828565244
chr9_46466622-46466793	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	131	25608	0.005115588878475476
chr9_46466622-46466793	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	91	24376	0.0037331801772234985
chr9_46466622-46466793	+	untreated	NT_35dpi_112448_id3_S2	103	22070	0.004666968735840507
chr9_46466622-46466793	+	untreated	NT_35dpi_112453_id3_S1	110	24081	0.004567916614758524
chr9_46466622-46466793	+	untreated	NT_35dpi_114199_id2_S3	91	22003	0.004135799663682225
chr9_46466622-46466793	+	untreated	NT_35dpi_114205_id1_S4	91	20998	0.004333746071054386
chr9_46466622-46466793	+	untreated	NT_35dpi_114205_id4_S5	120	26216	0.0045773573390296
chr9_46466622-46466793	+	untreated	NT_35dpi_114206_id1_S6	104	22726	0.00457625627035114
chr9_58436125-58436357	-	BE39max	BE39max_35dpi_114200_id2_S7	2494	85306	0.02923592713290976
chr9_58436125-58436357	-	BE39max	BE39max_35dpi_114202_id2_S9	2606	93015	0.028016986507552546
chr9_58436125-58436357	-	BE39max	BE39max_35dpi_114202_id4_S10	2902	97181	0.02986180426215001
chr9_58436125-58436357	-	BE39max	BE39max_35dpi_114203_id2_S11	2613	88369	0.02956919281648542
chr9_58436125-58436357	-	BE39max	BE39max_35dpi_114203_id3_S12	2426	89217	0.027192127060986136
chr9_58436125-58436357	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	17238	94282	0.18283447529751173
chr9_58436125-58436357	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	12343	81092	0.15220983574212005
chr9_58436125-58436357	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	11085	83641	0.1325306966679021
chr9_58436125-58436357	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	9337	91671	0.10185336693174504
chr9_58436125-58436357	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	6655	78754	0.0845036442593392
chr9_58436125-58436357	-	untreated	NT_35dpi_112448_id3_S2	1889	66163	0.02855070054259934
chr9_58436125-58436357	-	untreated	NT_35dpi_112453_id3_S1	1901	73297	0.02593557717232629
chr9_58436125-58436357	-	untreated	NT_35dpi_114199_id2_S3	2011	73752	0.02726705716455147
chr9_58436125-58436357	-	untreated	NT_35dpi_114205_id1_S4	2344	81999	0.028585714459932438
chr9_58436125-58436357	-	untreated	NT_35dpi_114205_id4_S5	2569	93376	0.02751242289239205
chr9_58436125-58436357	-	untreated	NT_35dpi_114206_id1_S6	2281	85047	0.026820463978741167
chr9_78028346-78028570	+	BE39max	BE39max_35dpi_114200_id2_S7	55	11341	0.004849660523763337
chr9_78028346-78028570	+	BE39max	BE39max_35dpi_114202_id2_S9	82	16576	0.0049469111969111966
chr9_78028346-78028570	+	BE39max	BE39max_35dpi_114202_id4_S10	59	14782	0.0039913408199161145
chr9_78028346-78028570	+	BE39max	BE39max_35dpi_114203_id2_S11	76	16700	0.004550898203592815
chr9_78028346-78028570	+	BE39max	BE39max_35dpi_114203_id3_S12	83	18187	0.0045636993456864795
chr9_78028346-78028570	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	96	19034	0.005043606178417569
chr9_78028346-78028570	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	82	18952	0.004326720135078092
chr9_78028346-78028570	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	70	18199	0.003846365184900269
chr9_78028346-78028570	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	100	18673	0.0053553258715792855
chr9_78028346-78028570	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	99	17762	0.005573696655782006
chr9_78028346-78028570	+	untreated	NT_35dpi_112448_id3_S2	75	15900	0.0047169811320754715
chr9_78028346-78028570	+	untreated	NT_35dpi_112453_id3_S1	94	19053	0.004933606256232614
chr9_78028346-78028570	+	untreated	NT_35dpi_114199_id2_S3	92	18014	0.00510713889197291
chr9_78028346-78028570	+	untreated	NT_35dpi_114205_id1_S4	68	16112	0.004220456802383317
chr9_78028346-78028570	+	untreated	NT_35dpi_114205_id4_S5	95	17620	0.005391600454029512
chr9_78028346-78028570	+	untreated	NT_35dpi_114206_id1_S6	90	17616	0.005108991825613079
chrX_13448114-13448287	+	BE39max	BE39max_35dpi_114200_id2_S7	101	32741	0.0030848172016737425
chrX_13448114-13448287	+	BE39max	BE39max_35dpi_114202_id2_S9	89	30391	0.002928498568655194
chrX_13448114-13448287	+	BE39max	BE39max_35dpi_114202_id4_S10	127	30639	0.004145043898299553
chrX_13448114-13448287	+	BE39max	BE39max_35dpi_114203_id2_S11	142	40597	0.0034977954036012515
chrX_13448114-13448287	+	BE39max	BE39max_35dpi_114203_id3_S12	177	46563	0.0038013014625346304
chrX_13448114-13448287	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	191	54943	0.0034763300147425515
chrX_13448114-13448287	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	143	38355	0.003728327467083822
chrX_13448114-13448287	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	137	36336	0.0037703654777631
chrX_13448114-13448287	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	214	57367	0.0037303676329597155
chrX_13448114-13448287	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	113	32393	0.0034884079893804216
chrX_13448114-13448287	+	untreated	NT_35dpi_112448_id3_S2	189	51944	0.0036385338056368396
chrX_13448114-13448287	+	untreated	NT_35dpi_112453_id3_S1	192	48065	0.003994590658483304
chrX_13448114-13448287	+	untreated	NT_35dpi_114199_id2_S3	201	46740	0.004300385109114249
chrX_13448114-13448287	+	untreated	NT_35dpi_114205_id1_S4	174	41009	0.004242971055134239
chrX_13448114-13448287	+	untreated	NT_35dpi_114205_id4_S5	158	49491	0.0031924996464003557
chrX_13448114-13448287	+	untreated	NT_35dpi_114206_id1_S6	101	28727	0.0035158561631914225
chrX_99470598-99470773	-	BE39max	BE39max_35dpi_114200_id2_S7	22	3341	0.006584854833882071
chrX_99470598-99470773	-	BE39max	BE39max_35dpi_114202_id2_S9	13	2990	0.004347826086956522
chrX_99470598-99470773	-	BE39max	BE39max_35dpi_114202_id4_S10	15	2978	0.005036937541974479
chrX_99470598-99470773	-	BE39max	BE39max_35dpi_114203_id2_S11	26	3445	0.007547169811320755
chrX_99470598-99470773	-	BE39max	BE39max_35dpi_114203_id3_S12	18	4227	0.0042583392476933995
chrX_99470598-99470773	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	34	4706	0.007224819379515512
chrX_99470598-99470773	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	12	2976	0.004032258064516129
chrX_99470598-99470773	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	17	3472	0.004896313364055299
chrX_99470598-99470773	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	28	4815	0.005815160955347871
chrX_99470598-99470773	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	17	3184	0.005339195979899497
chrX_99470598-99470773	-	untreated	NT_35dpi_112448_id3_S2	18	3232	0.005569306930693069
chrX_99470598-99470773	-	untreated	NT_35dpi_112453_id3_S1	28	3479	0.008048289738430584
chrX_99470598-99470773	-	untreated	NT_35dpi_114199_id2_S3	26	3620	0.0071823204419889505
chrX_99470598-99470773	-	untreated	NT_35dpi_114205_id1_S4	23	3696	0.006222943722943723
chrX_99470598-99470773	-	untreated	NT_35dpi_114205_id4_S5	26	4238	0.006134969325153374
chrX_99470598-99470773	-	untreated	NT_35dpi_114206_id1_S6	30	3540	0.00847457627118644
