amplicon	strand	treatment	sample	numerator	denominator	edited
chr8_123949261-123949433	+	BE39max	BE39max_100dpi_117426_id1_S7	63	10226	0.006160766673185996
chr8_123949261-123949433	+	BE39max	BE39max_100dpi_117426_id2_S8	70	9493	0.0073738544190456124
chr8_123949261-123949433	+	BE39max	BE39max_100dpi_117902_id1_S9	43	6991	0.006150765269632385
chr8_123949261-123949433	+	BE39max	BE39max_100dpi_117910_id1_S11	31	7048	0.004398410896708286
chr8_123949261-123949433	+	BE39max	BE39max_100dpi_117910_id2_S12	24	4878	0.004920049200492005
chr8_123949261-123949433	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	31	5336	0.005809595202398801
chr8_123949261-123949433	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	25	3612	0.0069213732004429675
chr8_123949261-123949433	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	14	2106	0.006647673314339981
chr8_123949261-123949433	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	24	2994	0.008016032064128256
chr8_123949261-123949433	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	10	3164	0.0031605562579013905
chr8_123949261-123949433	+	untreated	NT_100dpi_117907_id1_S1	41	9364	0.0043784707390004275
chr8_123949261-123949433	+	untreated	NT_100dpi_117907_id2_S2	36	6617	0.005440531963125284
chr8_123949261-123949433	+	untreated	NT_100dpi_117907_id3_S3	38	6885	0.00551924473493101
chr8_123949261-123949433	+	untreated	NT_100dpi_117908_id1_S4	55	6675	0.008239700374531835
chr8_123949261-123949433	+	untreated	NT_100dpi_117908_id2_S5	41	6593	0.006218716820870621
chr8_123949261-123949433	+	untreated	NT_100dpi_117909_id4_S6	29	4435	0.006538895152198422
chr8_126188646-126188887	+	BE39max	BE39max_100dpi_117426_id1_S7	2041	82257	0.02481247796540112
chr8_126188646-126188887	+	BE39max	BE39max_100dpi_117426_id2_S8	2468	97384	0.02534297215148279
chr8_126188646-126188887	+	BE39max	BE39max_100dpi_117902_id1_S9	2557	100414	0.025464576652657996
chr8_126188646-126188887	+	BE39max	BE39max_100dpi_117902_id3_S10	5057	181834	0.027811080436002066
chr8_126188646-126188887	+	BE39max	BE39max_100dpi_117910_id1_S11	2521	100816	0.025005951436279955
chr8_126188646-126188887	+	BE39max	BE39max_100dpi_117910_id2_S12	2346	91354	0.025680320511417123
chr8_126188646-126188887	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	1496	53198	0.028121357945787434
chr8_126188646-126188887	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	1350	51600	0.02616279069767442
chr8_126188646-126188887	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	1479	49612	0.029811335967104734
chr8_126188646-126188887	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	1245	43935	0.028337316490269715
chr8_126188646-126188887	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	1354	49635	0.027279137705248313
chr8_126188646-126188887	+	untreated	NT_100dpi_117907_id1_S1	1740	62373	0.027896686066086286
chr8_126188646-126188887	+	untreated	NT_100dpi_117907_id2_S2	1952	69252	0.02818691156934096
chr8_126188646-126188887	+	untreated	NT_100dpi_117907_id3_S3	2303	84122	0.027376904971351132
chr8_126188646-126188887	+	untreated	NT_100dpi_117908_id1_S4	2699	91552	0.02948051380636141
chr8_126188646-126188887	+	untreated	NT_100dpi_117908_id2_S5	2455	90988	0.026981579988569922
chr8_126188646-126188887	+	untreated	NT_100dpi_117909_id4_S6	2389	85925	0.027803316846086702
chr8_41583648-41583813	-	BE39max	BE39max_100dpi_117426_id1_S7	215	36470	0.005895256375102824
chr8_41583648-41583813	-	BE39max	BE39max_100dpi_117426_id2_S8	175	32160	0.005441542288557214
chr8_41583648-41583813	-	BE39max	BE39max_100dpi_117902_id1_S9	141	27423	0.0051416694015972
chr8_41583648-41583813	-	BE39max	BE39max_100dpi_117910_id1_S11	187	30681	0.006094977347544083
chr8_41583648-41583813	-	BE39max	BE39max_100dpi_117910_id2_S12	140	25671	0.005453624712710841
chr8_41583648-41583813	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	96	19050	0.005039370078740157
chr8_41583648-41583813	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	85	15296	0.005557008368200837
chr8_41583648-41583813	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	81	14412	0.005620316402997502
chr8_41583648-41583813	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	74	14543	0.005088358660523963
chr8_41583648-41583813	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	75	14160	0.005296610169491525
chr8_41583648-41583813	-	untreated	NT_100dpi_117907_id1_S1	162	43026	0.003765165248919258
chr8_41583648-41583813	-	untreated	NT_100dpi_117907_id2_S2	154	30966	0.004973196408964671
chr8_41583648-41583813	-	untreated	NT_100dpi_117907_id3_S3	192	30895	0.006214597831364298
chr8_41583648-41583813	-	untreated	NT_100dpi_117908_id1_S4	194	35012	0.005540957386039072
chr8_41583648-41583813	-	untreated	NT_100dpi_117908_id2_S5	190	31165	0.0060965827049574844
chr8_41583648-41583813	-	untreated	NT_100dpi_117909_id4_S6	157	28403	0.005527585114248495
chr8_88987876-88988052	+	BE39max	BE39max_100dpi_117426_id1_S7	116	30228	0.0038375016540955404
chr8_88987876-88988052	+	BE39max	BE39max_100dpi_117426_id2_S8	115	33004	0.0034844261301660404
chr8_88987876-88988052	+	BE39max	BE39max_100dpi_117902_id1_S9	120	29334	0.0040908161178155045
chr8_88987876-88988052	+	BE39max	BE39max_100dpi_117910_id1_S11	165	36456	0.004526003949967084
chr8_88987876-88988052	+	BE39max	BE39max_100dpi_117910_id2_S12	115	32596	0.003528040250337465
chr8_88987876-88988052	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	87	18780	0.00463258785942492
chr8_88987876-88988052	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	62	16996	0.0036479171569781125
chr8_88987876-88988052	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	73	16088	0.004537543510691198
chr8_88987876-88988052	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	67	16707	0.004010295085892141
chr8_88987876-88988052	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	64	16336	0.0039177277179236044
chr8_88987876-88988052	+	untreated	NT_100dpi_117907_id1_S1	123	36254	0.0033927290781706845
chr8_88987876-88988052	+	untreated	NT_100dpi_117907_id2_S2	116	30981	0.003744230334721281
chr8_88987876-88988052	+	untreated	NT_100dpi_117907_id3_S3	110	33039	0.003329398589545688
chr8_88987876-88988052	+	untreated	NT_100dpi_117908_id1_S4	153	36305	0.004214295551576918
chr8_88987876-88988052	+	untreated	NT_100dpi_117908_id2_S5	101	29788	0.003390627098160333
chr8_88987876-88988052	+	untreated	NT_100dpi_117909_id4_S6	117	31872	0.003670933734939759
chr8_94889916-94890149	+	BE39max	BE39max_100dpi_117426_id1_S7	459	83869	0.005472820708485853
chr8_94889916-94890149	+	BE39max	BE39max_100dpi_117426_id2_S8	685	81147	0.008441470417883594
chr8_94889916-94890149	+	BE39max	BE39max_100dpi_117902_id1_S9	468	78069	0.0059946969988087465
chr8_94889916-94890149	+	BE39max	BE39max_100dpi_117902_id3_S10	985	155685	0.006326877990814786
chr8_94889916-94890149	+	BE39max	BE39max_100dpi_117910_id1_S11	430	87370	0.004921597802449353
chr8_94889916-94890149	+	BE39max	BE39max_100dpi_117910_id2_S12	460	71350	0.0064470918009810795
chr8_94889916-94890149	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	304	52771	0.005760739800269087
chr8_94889916-94890149	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	267	43308	0.006165142698808534
chr8_94889916-94890149	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	245	36774	0.00666231576657421
chr8_94889916-94890149	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	235	37045	0.00634363611823458
chr8_94889916-94890149	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	248	39084	0.0063453075427284825
chr8_94889916-94890149	+	untreated	NT_100dpi_117907_id1_S1	278	54700	0.005082266910420475
chr8_94889916-94890149	+	untreated	NT_100dpi_117907_id2_S2	459	67036	0.006847067247449132
chr8_94889916-94890149	+	untreated	NT_100dpi_117907_id3_S3	435	74127	0.005868307094580922
chr8_94889916-94890149	+	untreated	NT_100dpi_117908_id1_S4	576	78087	0.00737638787506243
chr8_94889916-94890149	+	untreated	NT_100dpi_117908_id2_S5	412	74785	0.005509126161663435
chr8_94889916-94890149	+	untreated	NT_100dpi_117909_id4_S6	378	67828	0.005572919738161232
chr9_102992936-102993147	-	BE39max	BE39max_100dpi_117426_id1_S7	341	77447	0.004403011091456093
chr9_102992936-102993147	-	BE39max	BE39max_100dpi_117426_id2_S8	302	77724	0.003885543718799856
chr9_102992936-102993147	-	BE39max	BE39max_100dpi_117902_id1_S9	276	69175	0.003989880737260571
chr9_102992936-102993147	-	BE39max	BE39max_100dpi_117902_id3_S10	633	140718	0.0044983584189655906
chr9_102992936-102993147	-	BE39max	BE39max_100dpi_117910_id1_S11	340	80767	0.004209640075773522
chr9_102992936-102993147	-	BE39max	BE39max_100dpi_117910_id2_S12	342	73808	0.004633644049425537
chr9_102992936-102993147	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	175	44971	0.0038913966778590645
chr9_102992936-102993147	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	145	39704	0.0036520249848881726
chr9_102992936-102993147	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	156	40423	0.0038591890755263094
chr9_102992936-102993147	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	140	36762	0.003808280289429302
chr9_102992936-102993147	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	170	40705	0.004176391106743643
chr9_102992936-102993147	-	untreated	NT_100dpi_117907_id1_S1	316	71864	0.004397194701102082
chr9_102992936-102993147	-	untreated	NT_100dpi_117907_id2_S2	269	70022	0.0038416497672160176
chr9_102992936-102993147	-	untreated	NT_100dpi_117907_id3_S3	286	70028	0.004084080653452905
chr9_102992936-102993147	-	untreated	NT_100dpi_117908_id1_S4	388	82265	0.004716465082355801
chr9_102992936-102993147	-	untreated	NT_100dpi_117908_id2_S5	327	74844	0.004369087702421036
chr9_102992936-102993147	-	untreated	NT_100dpi_117909_id4_S6	340	76001	0.004473625347034907
chr9_118758414-118758609	+	BE39max	BE39max_100dpi_117426_id1_S7	957	139381	0.006866072133217584
chr9_118758414-118758609	+	BE39max	BE39max_100dpi_117426_id2_S8	1086	149261	0.0072758456663160505
chr9_118758414-118758609	+	BE39max	BE39max_100dpi_117902_id1_S9	966	140827	0.006859480071293147
chr9_118758414-118758609	+	BE39max	BE39max_100dpi_117902_id3_S10	1907	280283	0.006803837549904918
chr9_118758414-118758609	+	BE39max	BE39max_100dpi_117910_id1_S11	1177	174429	0.0067477311685556875
chr9_118758414-118758609	+	BE39max	BE39max_100dpi_117910_id2_S12	895	148629	0.006021705050831264
chr9_118758414-118758609	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	639	89868	0.0071104286286553615
chr9_118758414-118758609	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	602	85412	0.007048189949889945
chr9_118758414-118758609	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	537	86301	0.00622240761984218
chr9_118758414-118758609	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	697	77231	0.009024873431653093
chr9_118758414-118758609	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	568	78399	0.007244990369775124
chr9_118758414-118758609	+	untreated	NT_100dpi_117907_id1_S1	1009	167693	0.006016947636454712
chr9_118758414-118758609	+	untreated	NT_100dpi_117907_id2_S2	1064	143605	0.007409212771143066
chr9_118758414-118758609	+	untreated	NT_100dpi_117907_id3_S3	1082	158873	0.006810471256915901
chr9_118758414-118758609	+	untreated	NT_100dpi_117908_id1_S4	1031	164127	0.006281720862502818
chr9_118758414-118758609	+	untreated	NT_100dpi_117908_id2_S5	1191	154241	0.007721682302370965
chr9_118758414-118758609	+	untreated	NT_100dpi_117909_id4_S6	1115	151334	0.00736780895238347
chr9_18834538-18834779	-	BE39max	BE39max_100dpi_117426_id1_S7	1016	68434	0.014846421369494696
chr9_18834538-18834779	-	BE39max	BE39max_100dpi_117426_id2_S8	1060	72392	0.01464250193391535
chr9_18834538-18834779	-	BE39max	BE39max_100dpi_117902_id1_S9	1150	71705	0.01603793319852172
chr9_18834538-18834779	-	BE39max	BE39max_100dpi_117910_id1_S11	1500	94324	0.015902633476103642
chr9_18834538-18834779	-	BE39max	BE39max_100dpi_117910_id2_S12	972	68360	0.014218841427735518
chr9_18834538-18834779	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	708	49627	0.014266427549519414
chr9_18834538-18834779	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	589	38717	0.015212955549241935
chr9_18834538-18834779	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	498	34108	0.014600680192330245
chr9_18834538-18834779	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	509	39165	0.012996297714796374
chr9_18834538-18834779	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	472	35476	0.013304769421580787
chr9_18834538-18834779	-	untreated	NT_100dpi_117907_id1_S1	861	61283	0.014049573291124781
chr9_18834538-18834779	-	untreated	NT_100dpi_117907_id2_S2	992	65164	0.015223129335215763
chr9_18834538-18834779	-	untreated	NT_100dpi_117907_id3_S3	1048	76033	0.013783488748306656
chr9_18834538-18834779	-	untreated	NT_100dpi_117908_id1_S4	1239	80343	0.015421380829692693
chr9_18834538-18834779	-	untreated	NT_100dpi_117908_id2_S5	1064	71048	0.014975791014525392
chr9_18834538-18834779	-	untreated	NT_100dpi_117909_id4_S6	1180	80088	0.014733792827889322
chr9_36581513-36581754	+	BE39max	BE39max_100dpi_117426_id1_S7	251	40686	0.006169198250012289
chr9_36581513-36581754	+	BE39max	BE39max_100dpi_117426_id2_S8	308	48856	0.006304241034878009
chr9_36581513-36581754	+	BE39max	BE39max_100dpi_117902_id1_S9	350	51698	0.00677008781771055
chr9_36581513-36581754	+	BE39max	BE39max_100dpi_117902_id3_S10	573	91376	0.006270793206093504
chr9_36581513-36581754	+	BE39max	BE39max_100dpi_117910_id1_S11	430	59296	0.007251753912574204
chr9_36581513-36581754	+	BE39max	BE39max_100dpi_117910_id2_S12	275	45542	0.006038382152738132
chr9_36581513-36581754	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	207	31472	0.0065772750381291305
chr9_36581513-36581754	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	188	28909	0.006503165104292781
chr9_36581513-36581754	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	140	20650	0.006779661016949152
chr9_36581513-36581754	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	178	26546	0.006705341671061554
chr9_36581513-36581754	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	192	24848	0.0077269800386349004
chr9_36581513-36581754	+	untreated	NT_100dpi_117907_id1_S1	108	17635	0.006124184859654097
chr9_36581513-36581754	+	untreated	NT_100dpi_117907_id2_S2	328	45940	0.007139747496734871
chr9_36581513-36581754	+	untreated	NT_100dpi_117907_id3_S3	407	49545	0.008214754263800585
chr9_36581513-36581754	+	untreated	NT_100dpi_117908_id1_S4	392	51543	0.007605300428768213
chr9_36581513-36581754	+	untreated	NT_100dpi_117908_id2_S5	239	39389	0.006067683871131534
chr9_36581513-36581754	+	untreated	NT_100dpi_117909_id4_S6	366	55256	0.006623715071666425
chr9_46466622-46466793	+	BE39max	BE39max_100dpi_117426_id1_S7	87	18088	0.004809818664307829
chr9_46466622-46466793	+	BE39max	BE39max_100dpi_117426_id2_S8	64	18460	0.003466955579631636
chr9_46466622-46466793	+	BE39max	BE39max_100dpi_117902_id1_S9	95	15147	0.0062718690169670565
chr9_46466622-46466793	+	BE39max	BE39max_100dpi_117902_id3_S10	135	33343	0.004048825840506253
chr9_46466622-46466793	+	BE39max	BE39max_100dpi_117910_id1_S11	72	17204	0.0041850732387816785
chr9_46466622-46466793	+	BE39max	BE39max_100dpi_117910_id2_S12	47	14035	0.0033487709298183114
chr9_46466622-46466793	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	50	12201	0.004098024752069503
chr9_46466622-46466793	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	43	9205	0.0046713742531233025
chr9_46466622-46466793	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	31	6242	0.004966356936879205
chr9_46466622-46466793	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	41	7944	0.005161127895266868
chr9_46466622-46466793	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	27	7963	0.0033906819038050985
chr9_46466622-46466793	+	untreated	NT_100dpi_117907_id1_S1	87	23391	0.003719379248428883
chr9_46466622-46466793	+	untreated	NT_100dpi_117907_id2_S2	88	18726	0.0046993484994125815
chr9_46466622-46466793	+	untreated	NT_100dpi_117907_id3_S3	85	18905	0.00449616503570484
chr9_46466622-46466793	+	untreated	NT_100dpi_117908_id1_S4	67	18544	0.003613028472821398
chr9_46466622-46466793	+	untreated	NT_100dpi_117908_id2_S5	59	15555	0.003792992606878817
chr9_46466622-46466793	+	untreated	NT_100dpi_117909_id4_S6	70	15673	0.0044662795891022775
chr9_58436125-58436357	-	BE39max	BE39max_100dpi_117426_id1_S7	5501	94587	0.05815809783585482
chr9_58436125-58436357	-	BE39max	BE39max_100dpi_117426_id2_S8	5986	99567	0.060120320989886206
chr9_58436125-58436357	-	BE39max	BE39max_100dpi_117902_id1_S9	3291	85622	0.03843638317254911
chr9_58436125-58436357	-	BE39max	BE39max_100dpi_117902_id3_S10	7195	175941	0.04089439073325717
chr9_58436125-58436357	-	BE39max	BE39max_100dpi_117910_id1_S11	4494	102966	0.04364547520540761
chr9_58436125-58436357	-	BE39max	BE39max_100dpi_117910_id2_S12	3792	92108	0.04116906240500282
chr9_58436125-58436357	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	5475	43957	0.12455354096048411
chr9_58436125-58436357	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	9576	48259	0.19842930852276258
chr9_58436125-58436357	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	10551	45119	0.23384826791373922
chr9_58436125-58436357	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	7458	43765	0.17041014509311092
chr9_58436125-58436357	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	10080	47933	0.21029353472555443
chr9_58436125-58436357	-	untreated	NT_100dpi_117907_id1_S1	2116	56695	0.037322515212981744
chr9_58436125-58436357	-	untreated	NT_100dpi_117907_id2_S2	2698	74105	0.03640779974360704
chr9_58436125-58436357	-	untreated	NT_100dpi_117907_id3_S3	3037	86172	0.03524346655526157
chr9_58436125-58436357	-	untreated	NT_100dpi_117908_id1_S4	3374	90180	0.03741406076735418
chr9_58436125-58436357	-	untreated	NT_100dpi_117908_id2_S5	3293	92639	0.0355465840520731
chr9_58436125-58436357	-	untreated	NT_100dpi_117909_id4_S6	3752	87348	0.04295461830837569
chr9_78028346-78028570	+	BE39max	BE39max_100dpi_117426_id1_S7	98	17842	0.005492657773792176
chr9_78028346-78028570	+	BE39max	BE39max_100dpi_117426_id2_S8	84	16557	0.005073382859213626
chr9_78028346-78028570	+	BE39max	BE39max_100dpi_117902_id1_S9	66	12205	0.005407619827939369
chr9_78028346-78028570	+	BE39max	BE39max_100dpi_117910_id1_S11	59	14445	0.0040844582900657666
chr9_78028346-78028570	+	BE39max	BE39max_100dpi_117910_id2_S12	48	8600	0.005581395348837209
chr9_78028346-78028570	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	56	10198	0.005491272798587958
chr9_78028346-78028570	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	35	6974	0.005018640665328362
chr9_78028346-78028570	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	17	3465	0.004906204906204906
chr9_78028346-78028570	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	35	6771	0.005169103529759267
chr9_78028346-78028570	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	23	6080	0.0037828947368421053
chr9_78028346-78028570	+	untreated	NT_100dpi_117907_id1_S1	67	14095	0.0047534586732884
chr9_78028346-78028570	+	untreated	NT_100dpi_117907_id2_S2	65	13158	0.004939960480316158
chr9_78028346-78028570	+	untreated	NT_100dpi_117907_id3_S3	87	14391	0.006045445069835314
chr9_78028346-78028570	+	untreated	NT_100dpi_117908_id1_S4	65	12604	0.005157092986353538
chr9_78028346-78028570	+	untreated	NT_100dpi_117908_id2_S5	58	11443	0.005068600891374639
chr9_78028346-78028570	+	untreated	NT_100dpi_117909_id4_S6	44	11773	0.0037373651575639175
chrX_13448114-13448287	+	BE39max	BE39max_100dpi_117426_id1_S7	96	37918	0.0025317791022733266
chrX_13448114-13448287	+	BE39max	BE39max_100dpi_117426_id2_S8	156	41504	0.003758673862760216
chrX_13448114-13448287	+	BE39max	BE39max_100dpi_117902_id1_S9	211	44065	0.0047883808010893
chrX_13448114-13448287	+	BE39max	BE39max_100dpi_117902_id3_S10	360	85543	0.004208409805594847
chrX_13448114-13448287	+	BE39max	BE39max_100dpi_117910_id1_S11	95	31951	0.002973302870019718
chrX_13448114-13448287	+	BE39max	BE39max_100dpi_117910_id2_S12	98	28226	0.003471976192163254
chrX_13448114-13448287	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	72	17645	0.004080476055539813
chrX_13448114-13448287	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	119	24442	0.004868668685050323
chrX_13448114-13448287	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	94	23065	0.004075438976804682
chrX_13448114-13448287	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	45	14271	0.003153247845280639
chrX_13448114-13448287	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	51	14552	0.0035046728971962616
chrX_13448114-13448287	+	untreated	NT_100dpi_117907_id1_S1	168	61822	0.002717479214519103
chrX_13448114-13448287	+	untreated	NT_100dpi_117907_id2_S2	235	49944	0.004705269902290566
chrX_13448114-13448287	+	untreated	NT_100dpi_117907_id3_S3	166	48390	0.003430460839016326
chrX_13448114-13448287	+	untreated	NT_100dpi_117908_id1_S4	218	54257	0.004017914739112004
chrX_13448114-13448287	+	untreated	NT_100dpi_117908_id2_S5	162	40816	0.003969031752254018
chrX_13448114-13448287	+	untreated	NT_100dpi_117909_id4_S6	146	29140	0.005010295126973233
chrX_99470598-99470773	-	BE39max	BE39max_100dpi_117426_id1_S7	20	4197	0.004765308553728854
chrX_99470598-99470773	-	BE39max	BE39max_100dpi_117426_id2_S8	21	3510	0.005982905982905983
chrX_99470598-99470773	-	BE39max	BE39max_100dpi_117902_id1_S9	15	3447	0.004351610095735422
chrX_99470598-99470773	-	BE39max	BE39max_100dpi_117902_id3_S10	34	7673	0.004431122116512446
chrX_99470598-99470773	-	BE39max	BE39max_100dpi_117910_id1_S11	16	2639	0.0060629026146267525
chrX_99470598-99470773	-	BE39max	BE39max_100dpi_117910_id2_S12	9	2249	0.004001778568252557
chrX_99470598-99470773	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	7	1283	0.005455962587685113
chrX_99470598-99470773	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	11	1582	0.00695322376738306
chrX_99470598-99470773	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	18	1761	0.010221465076660987
chrX_99470598-99470773	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	6	1205	0.004979253112033195
chrX_99470598-99470773	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	5	1340	0.0037313432835820895
chrX_99470598-99470773	-	untreated	NT_100dpi_117907_id1_S1	22	3514	0.006260671599317018
chrX_99470598-99470773	-	untreated	NT_100dpi_117907_id2_S2	16	2857	0.0056002800140007
chrX_99470598-99470773	-	untreated	NT_100dpi_117907_id3_S3	22	3289	0.006688963210702341
chrX_99470598-99470773	-	untreated	NT_100dpi_117908_id1_S4	28	4287	0.006531373921156987
chrX_99470598-99470773	-	untreated	NT_100dpi_117908_id2_S5	26	3682	0.007061379684953829
chrX_99470598-99470773	-	untreated	NT_100dpi_117909_id4_S6	14	2345	0.005970149253731343
